-8.320331592689296230e+00,3.135722370979365792e-01,4.210157758700688646e+00,7.528990000209887512e-01
-6.652740210124163944e+00,1.045564082333241274e-01,7.628568939793033410e-01,4.179399999993620440e-01
-7.980364583333334316e+00,2.149127821583176612e-01,2.114642090673574337e+00,3.849300000001676381e-01
-8.333322731524789972e+00,2.975209558499596341e-01,4.935017212817410126e+00,7.225350000007892959e-01
-8.086343804537520441e+00,1.653234632713171948e-01,3.392287704431436790e+00,4.711119999992661178e-01
-8.571772612003382363e+00,2.563268116277406250e-01,4.992997147921752088e+00,9.384389999686391093e-01
-5.630008506616257513e+00,9.877984328855218266e-01,9.972644080361485752e-01,1.075570000029983930e-01
-8.765695571955719245e+00,2.596129186103173225e-01,6.676906723926377296e+00,1.462789999997767154e+00
-7.175147182506307786e+00,3.768920823224304328e-01,2.926495946877244236e+00,4.568520000029820949e-01
-8.302307627829002001e+00,4.948574619017875875e-02,1.913214848406744384e+00,5.083899999954155646e-01
-7.853813848920862206e+00,2.122330260791374101e-01,3.037762489401259813e+00,5.302700000174809247e-01
-9.589199335548173053e+00,1.875212526871194996e-01,5.914948105720482907e+00,6.309060000203317031e-01
-9.702590627763042264e+00,2.419600330299100932e-01,1.185560892452829940e+01,6.579840000194963068e-01
-8.869056570931242334e+00,1.011040963207321397e-01,3.115980672897191273e+00,5.813050000142538920e-01
-9.189601185436071518e+00,2.778769486747165729e-01,8.403851166666653327e+00,1.378702000045450404e+00
-6.741189393939393426e+00,4.282332081498747556e-01,2.847059110568537221e+00,6.800240000011399388e-01
-8.137518923465096421e+00,1.100163605280197743e-01,2.043157412206099810e+00,4.258320000080857426e-01
-9.291140950792328823e+00,3.482886849692601317e-01,1.070678622193040574e+01,2.193280000064987689e+00
-8.255366086956522409e+00,1.482344375190027819e-01,3.711287293957286515e+00,4.923640000051818788e-01
-7.553027852650494367e+00,1.303489330637930266e-01,1.265592215282080879e+00,3.426390000022365712e-01
-7.638959743824336179e+00,2.228034900543933716e-01,2.524254874085601230e+00,4.123620000027585775e-01
-7.931836717428088157e+00,1.494606509929647942e-01,2.687726292401517725e+00,3.487830000085523352e-01
-7.900115492957746177e+00,1.937605555045083250e-01,2.744683967845657158e+00,4.179399999993620440e-01
-7.931052224371374137e+00,3.558044766595536146e-01,4.044855535183347506e+00,6.009610000037355348e-01
-8.148965858041329113e+00,2.997242437163016859e-01,4.153953419847326245e+00,6.119099999850732274e-01
-8.379632945389435150e+00,1.039984447450930105e-01,2.193184198952879083e+00,4.284719999996013939e-01
-8.245617437722421172e+00,2.529207788380887223e-01,3.812073377777774663e+00,6.285850000131176785e-01
-8.024463564530291748e+00,2.681395096107568321e-01,4.032852793878048736e+00,6.387480000121286139e-01
-8.393488926746167422e+00,1.487343466691601890e-01,3.449768049429651207e+00,5.322900000101071782e-01
-7.154052038161317739e+00,1.669228753334905946e-01,1.623152419076005604e+00,3.692730000038864091e-01
-8.120208633093525918e+00,1.383480305510804698e-01,2.269403811727956022e+00,5.027319999935571104e-01
-8.061552941176470810e+00,2.472610318875023694e-01,3.040589366834166363e+00,5.322900000101071782e-01
-7.412196428571427909e+00,2.135668053073009887e-01,1.476965741810105204e+00,4.366199999931268394e-01
-7.014767772511848243e+00,1.869181857424209170e-01,1.108724682598124067e+00,2.597920000043814071e-01
-8.093909322033900011e+00,2.301767183524034976e-01,3.265205329595516126e+00,3.487830000085523352e-01
-7.449333034111311314e+00,3.847553731726094384e-02,1.100848214489214216e+00,2.514340000052470714e-01
-7.720737157534246720e+00,2.728136061674604207e-01,3.275411541516239478e+00,5.780650000087916851e-01
-9.404247431506849608e+00,2.083439848021626517e-01,7.706172956603761115e+00,1.206689000006008428e+00
-9.198698887938409285e+00,3.927708477819678023e-01,1.218371199549549111e+01,2.427779999998165295e+00
-8.345249764373233958e+00,1.480762135605662166e-01,3.652133543624159095e+00,8.358799999987240881e-01
-7.904979330708661323e+00,9.781455489291701610e-02,2.654477551219510900e+00,4.123620000027585775e-01
-8.859241935483868957e+00,1.310479323575393096e-01,3.408535831103680191e+00,6.852780000044731423e-01
-8.064872466216217006e+00,2.390386448948937925e-01,1.979772984488605836e+00,5.322900000101071782e-01
-9.405924496644294308e+00,2.902644115012869008e-01,9.712893381688450845e+00,1.484769000009691808e+00
-8.315727351916375909e+00,2.718892578674694249e-01,4.580497989839117601e+00,4.964840000029653311e-01
-7.797598345588235169e+00,2.905653251780853097e-01,2.989385998901298525e+00,7.225350000007892959e-01
-9.362174457429048857e+00,1.138357120624764462e-01,4.654440646153839012e+00,8.516640000161714852e-01
-7.981380628717076320e+00,2.153315177055521445e-01,3.381201231055894318e+00,4.242160000139847398e-01
-8.287285593934287320e+00,2.047913964419176835e-01,3.073786129311971038e+00,4.624520000070333481e-01
-7.896821917808219737e+00,1.848306395110057565e-01,3.223205202863957286e+00,5.489240000024437904e-01
-7.100851190476190844e+00,4.410034264196838194e-01,3.027618439214232016e+00,6.427079999994020909e-01
-8.664335289186922751e+00,1.043787474303403684e-01,2.775897310661453954e+00,6.579840000194963068e-01
-6.838274745605920302e+00,1.644007571363097497e-01,7.682940848616296448e-01,2.434840000059921294e-01
-7.826383760683759405e+00,2.082337393162418948e-01,2.788798146516388687e+00,4.302280000119935721e-01
-8.505859430604981952e+00,8.283229871832631375e-02,2.151598402212560934e+00,4.116680000151973218e-01
-9.769822539949537088e+00,2.163639736803055769e-01,1.041530736352038922e+01,1.387113000055251177e+00
-8.182809302325582124e+00,1.658334408961081863e-01,3.090706929346790144e+00,4.923640000051818788e-01
-8.372830645161290164e+00,2.318069327550045244e-01,4.675754627361183857e+00,5.213549999825772829e-01
-8.155653218884120648e+00,1.491506695351514367e-01,2.158464951422894629e+00,5.103600000074948184e-01
-7.511512668918918223e+00,8.897986839451377250e-02,1.110187596405229238e+00,3.487830000085523352e-01
-7.809097725358045139e+00,1.950304797701605253e-01,2.710200177173187619e+00,4.242160000139847398e-01
-8.009705479452053467e+00,1.251343781991938187e-01,2.574929350788644822e+00,4.622680000029504299e-01
-8.742026008968609929e+00,1.028008226203542819e-01,3.892549225160828463e+00,6.402060000255005434e-01
-7.704799628942486933e+00,2.675179513977772316e-01,1.975201081669690550e+00,6.106619999991380610e-01
-8.308921874999999346e+00,2.291315959193251928e-01,4.955991785063750044e+00,9.633800000010523945e-01
-8.705568030447192740e+00,4.067973541681908500e-01,8.361309678516226640e+00,1.241210000007413328e+00
-8.374845058626464223e+00,1.923800722635871097e-01,4.204088180133807029e+00,6.427079999994020909e-01
-8.069149333333335505e+00,2.005326098380688649e-01,3.510522962003074010e+00,6.365150000056019053e-01
-8.832942148760331236e+00,1.958862916066408388e-01,3.755472035886816773e+00,8.732399999862536788e-01
-7.979140290846877370e+00,7.146363422002632859e-02,1.516501248583895345e+00,4.302280000119935721e-01
-9.484111012433393384e+00,1.652938955420673039e-01,5.776904762376228852e+00,7.994910000052186660e-01
-7.121582474226804571e+00,2.550922245683757694e-01,1.417601710167714524e+00,3.712170000071637332e-01
-8.091579036348266030e+00,2.236123922231634253e-01,3.148407529003656613e+00,6.427079999994020909e-01
-7.787579982891360331e+00,3.408740943618582264e-01,3.788669938661711534e+00,5.780650000087916851e-01
-7.823617744610281477e+00,2.310147057208435939e-01,3.098840415022756645e+00,4.258320000080857426e-01
-7.399224092116917895e+00,2.767759078830813735e-01,1.836246675059005851e+00,3.226710000089951791e-01
-7.424888151658767477e+00,4.839043384598102904e-01,3.029888073496657785e+00,3.874079999950481579e-01
-8.046420792079208795e+00,2.297993914070293187e-01,3.080842530069389795e+00,5.458799999905750155e-01
-8.256786690975387089e+00,2.117418804531840948e-01,3.044012108894274427e+00,4.179399999993620440e-01
-8.654276666666666173e+00,1.947253333333343051e-01,4.369357875902647237e+00,7.498259999993024394e-01
-1.010553780798640666e+01,3.611485673349292824e-01,1.721505444467858226e+01,2.863458000094396994e+00
-6.418427234042553664e+00,5.548516291901286479e-01,2.053931434246917487e+00,3.193740000060643069e-01
-9.415641509433962497e+00,3.600676742395076957e-01,1.219185572238803950e+01,1.682416000054217875e+00
-9.635553406223715811e+00,3.234579673545869838e-01,1.264064760930233078e+01,2.426907000015489757e+00
-9.125566666666667714e+00,2.417932639491180424e-01,7.395693376188308577e+00,1.295557999997981824e+00
-8.287637436762226528e+00,1.449289660521984047e-01,2.315930500780249979e+00,4.626839999982621521e-01
-1.005858844444444422e+01,3.562097206931706950e-01,1.752274886909868101e+01,2.631936000077985227e+00
-7.581766974015087257e+00,1.619927882939107278e-01,1.466130006999907920e+00,3.213539999997010455e-01
-7.856253333333332201e+00,2.987162745098048688e-01,3.197774355039069150e+00,4.079399999900488183e-01
-8.491976318622175057e+00,2.267399650941079869e-01,4.381090551890580720e+00,6.300349999946774915e-01
-8.051051502145922356e+00,1.184894160177503153e-01,1.902980392312169533e+00,3.467010000022128224e-01
-8.277437500000001336e+00,1.646928074670555020e-01,3.362232284009050165e+00,3.201030000127502717e-01
-8.495631402183038361e+00,1.119160934991718648e-01,2.468428007266122659e+00,5.778350000036880374e-01
-7.671780532598713620e+00,2.565093635297106545e-01,3.250704289127836155e+00,3.891440000006696209e-01
-8.098625423728813999e+00,1.673908573337392625e-01,2.992688526836412066e+00,5.335050000212504528e-01
-7.373965136054421166e+00,1.293967850433492828e-01,1.276534354430377771e+00,3.193740000060643069e-01
