-3.976383606557376549e+00,3.443519639124219545e-01,1.000065844353207334e+00,6.009610000037355348e-01
-3.829983430799220212e+00,3.458425218269378654e-01,2.224361911379985901e-01,6.051970000044093467e-01
-7.505985645933014538e+00,-8.200827967787116535e-02,9.972537395314510222e-01,5.830779999960213900e-01
-4.429429650613786684e+00,9.132998427465022218e-02,6.645946669706354060e-02,4.277310000034049153e-01
-3.597072000000000269e+00,-4.288074316939916031e-02,1.093812148825117209e-01,6.143870000014430843e-01
-4.001476145038167509e+00,1.323578671817911001e-01,9.972533255956012033e-01,5.970020000022486784e-01
-3.536370664023785970e+00,3.386120944898429741e-03,8.544232036218037118e-02,6.009610000037355348e-01
-3.570132470119522061e+00,7.840286178625932578e-02,9.973142488850871290e-01,6.009610000037355348e-01
-3.470880402010049881e+00,3.495655451168921957e-02,2.951188881374320161e+01,6.009610000037355348e-01
-4.660067049808430006e+00,4.658793419441469297e-01,9.971924097489457406e-01,6.143870000014430843e-01
-3.413917255297679088e+00,-6.819236446798493390e-02,1.988893524689025749e-01,5.834840000024996698e-01
-5.621373616236162718e+00,-3.444301995072773792e-02,9.971924097489457406e-01,3.982870000036200508e-01
-4.638336862367661517e+00,-8.269070852150761652e-02,1.155517588601277928e-01,6.143870000014430843e-01
-5.151561452513966799e+00,5.527927141526998156e-01,9.972533255956012033e-01,4.121869999944465235e-01
-5.024792792792792895e+00,-3.367992030492032995e-01,3.548921073913041369e+02,1.201922000007471070e+00
-2.853778728606357173e+00,3.280441118035986037e-01,7.137470626041103605e-02,8.324179999981424771e-01
-3.840097087378640861e+00,-4.839903210740281736e-02,8.209476676590091171e-02,5.830779999960213900e-01
-4.902960952380952975e+00,3.752275396825384135e-01,9.734086780752485013e-02,4.554859999989275821e-01
-3.054832023575638544e+00,4.426411273868740004e-01,2.952086245931282349e+01,3.400120000005699694e-01
-2.363032854209445421e+00,3.260563177650768196e-01,1.505125381720925359e-01,8.778240000028745271e-01
-4.515585014409221998e+00,4.899375933720611087e-01,6.021332598111534679e-02,6.009610000037355348e-01
-3.550419960474308301e+00,-1.974630729874520263e-01,7.702850845778183575e-02,5.830779999960213900e-01
-4.081464912280702073e+00,5.174923069706345302e-01,4.993434967730092655e-01,5.944789999994100071e-01
-5.152381818181817508e+00,3.475469712383238985e-01,6.108915044174929865e-02,6.420369999977992848e-01
-4.004499503475670075e+00,1.383000767971527267e-01,3.659501667787489421e+00,6.226269999970099889e-01
-3.399588757396449612e+00,-4.888016843939402278e-02,5.111157463994988603e-01,6.288770000028307550e-01
-4.868077578051087428e+00,3.787277316834263274e-01,3.627785986666665394e+02,4.039120000015827827e-01
-3.432437311935807145e+00,1.520725326237779562e-01,3.327226523998775276e-01,6.288770000028307550e-01
-4.616011505273250215e+00,4.558933510201104156e-01,9.063221414136922449e-02,6.009610000037355348e-01
-5.780166506256015246e+00,5.932730098730170099e-01,9.972533255956012033e-01,6.009610000037355348e-01
-3.905719512195121812e+00,9.859862080660253270e-03,1.000082479250168799e+00,5.944789999994100071e-01
-4.378426070038911710e+00,4.471030828763788989e-01,2.615479266866397312e-01,6.009610000037355348e-01
-5.190749276759884623e+00,3.767128208517460664e-01,1.136693129100083272e-01,5.941439999951398931e-01
-4.421838432122370932e+00,6.785807442784719257e-02,8.728659313044032086e-02,5.901509999966947362e-01
